Order_ID,Order_Date,Product_ID,Supplier_ID,Warehouse_ID,Region_ID,Quantity,Revenue,Fulfillment_Status
O000408,2025-03-02,P020,S007,W003,R003,8,952,Fulfilled
O000409,2023-05-19,P001,S006,W002,R005,3,2667,Fulfilled
O000410,2025-11-02,P003,S010,W004,R003,8,4392,Fulfilled
O000411,2025-01-26,P012,S008,W004,R005,2,498,Delayed
O000412,2023-05-06,P021,S005,W003,R003,6,354,Delayed
O000413,2024-12-24,P011,S003,W002,R002,2,338,Fulfilled
O000414,2024-01-05,P024,S001,W001,R005,5,495,Fulfilled
O000415,2023-11-10,P024,S007,W003,R002,5,495,Fulfilled
O000416,2024-03-30,P023,S007,W001,R002,1,49,Fulfilled
O000417,2024-04-26,P012,S007,W001,R005,3,747,Fulfilled
O000418,2025-11-23,P019,S001,W005,R001,9,711,Fulfilled
O000419,2025-07-28,P002,S003,W001,R003,8,5592,Fulfilled
O000420,2024-01-11,P020,S009,W004,R005,3,357,Fulfilled
O000421,2023-01-21,P010,S009,W004,R005,4,916,Fulfilled
O000422,2023-02-18,P005,S006,W003,R003,1,329,Fulfilled
O000423,2023-03-22,P020,S008,W003,R005,1,119,Fulfilled
O000424,2025-05-02,P025,S004,W002,R005,2,78,Fulfilled
O000425,2024-05-26,P016,S010,W003,R004,3,897,Fulfilled
O000426,2025-07-22,P005,S010,W005,R001,2,658,Fulfilled
O000427,2023-12-09,P022,S010,W005,R003,6,474,Fulfilled
O000428,2025-07-02,P011,S005,W002,R002,3,507,Fulfilled
O000429,2024-12-13,P011,S002,W003,R004,3,507,Fulfilled
O000430,2024-03-03,P024,S006,W004,R004,5,495,Fulfilled
O000431,2024-06-03,P025,S004,W005,R003,3,117,Fulfilled
O000432,2025-06-22,P009,S008,W003,R003,2,1598,Fulfilled
O000433,2025-01-24,P002,S002,W004,R005,1,699,Delayed
O000434,2023-11-07,P004,S006,W003,R002,9,2241,Fulfilled
O000435,2023-08-27,P007,S003,W002,R004,3,537,Fulfilled
O000436,2025-07-07,P002,S005,W001,R001,3,2097,Fulfilled
O000437,2023-09-10,P009,S010,W002,R005,4,3196,Fulfilled
O000438,2025-12-07,P003,S003,W004,R004,2,1098,Fulfilled
O000439,2024-09-29,P023,S005,W005,R005,4,196,Fulfilled
O000440,2023-03-26,P014,S003,W005,R002,3,567,Fulfilled
O000441,2025-09-28,P012,S010,W002,R005,5,1245,Fulfilled
O000442,2024-10-14,P004,S005,W003,R005,2,498,Fulfilled
O000443,2024-07-18,P011,S004,W002,R004,5,845,Fulfilled
O000444,2023-05-05,P002,S010,W001,R002,5,3495,Delayed
O000445,2025-07-23,P024,S006,W004,R005,2,198,Fulfilled
O000446,2023-03-14,P004,S008,W005,R003,4,996,Delayed
O000447,2025-03-15,P010,S006,W002,R001,1,229,Fulfilled
O000448,2025-02-21,P013,S006,W005,R004,2,278,Fulfilled
O000449,2025-03-05,P022,S005,W005,R004,4,316,Fulfilled
O000450,2024-01-21,P007,S007,W002,R005,1,179,Fulfilled
O000451,2025-06-12,P019,S009,W003,R002,2,158,Fulfilled
O000452,2025-08-01,P025,S008,W005,R005,2,78,Fulfilled
O000453,2025-05-30,P023,S004,W001,R003,1,49,Fulfilled
O000454,2025-03-23,P002,S004,W003,R005,3,2097,Fulfilled
O000455,2025-01-09,P023,S006,W004,R002,3,147,Fulfilled
O000456,2024-09-19,P008,S006,W003,R005,2,498,Fulfilled
O000457,2023-10-24,P011,S001,W005,R001,2,338,Fulfilled
O000458,2024-08-11,P007,S006,W002,R001,4,716,Fulfilled
O000459,2024-12-08,P010,S010,W002,R005,3,687,Fulfilled
O000460,2024-07-14,P015,S004,W002,R005,9,3141,Fulfilled
O000461,2025-10-07,P021,S007,W004,R002,1,59,Fulfilled
O000462,2025-03-17,P003,S008,W005,R004,1,549,Fulfilled
O000463,2025-11-09,P004,S001,W002,R004,6,1494,Fulfilled
O000464,2025-11-27,P023,S004,W003,R004,2,98,Delayed
O000465,2024-01-31,P009,S008,W005,R005,2,1598,Fulfilled
O000466,2023-01-17,P001,S003,W003,R004,3,2667,Fulfilled
O000467,2024-02-14,P019,S008,W005,R003,4,316,Fulfilled
O000468,2025-07-31,P012,S005,W001,R005,3,747,Fulfilled
O000469,2025-01-24,P005,S003,W005,R003,3,987,Fulfilled
O000470,2023-06-09,P001,S004,W002,R004,2,1778,Fulfilled
O000471,2024-11-02,P021,S002,W003,R002,2,118,Delayed
O000472,2024-03-26,P008,S010,W004,R003,1,249,Fulfilled
O000473,2024-05-06,P017,S004,W001,R002,4,356,Fulfilled
O000474,2025-01-24,P008,S010,W005,R003,2,498,Fulfilled
O000475,2025-04-09,P014,S005,W003,R002,2,378,Fulfilled
O000476,2025-10-26,P016,S004,W002,R004,2,598,Fulfilled
O000477,2025-09-10,P012,S003,W004,R003,4,996,Fulfilled
O000478,2023-01-24,P011,S007,W002,R001,5,845,Fulfilled
O000479,2025-04-19,P017,S004,W002,R003,4,356,Fulfilled
O000480,2024-07-28,P024,S009,W005,R003,3,297,Delayed
O000481,2023-02-10,P005,S002,W005,R005,1,329,Fulfilled
O000482,2025-08-15,P013,S008,W002,R005,5,695,Fulfilled
O000483,2024-03-13,P025,S009,W001,R002,3,117,Fulfilled
O000484,2023-05-24,P004,S002,W004,R004,2,498,Fulfilled
O000485,2025-10-07,P012,S010,W004,R001,4,996,Fulfilled
O000486,2025-12-01,P018,S003,W005,R005,1,39,Fulfilled
O000487,2024-04-20,P015,S008,W002,R001,4,1396,Fulfilled
O000488,2024-05-09,P017,S006,W004,R001,2,178,Fulfilled
O000489,2023-10-25,P003,S009,W002,R005,2,1098,Fulfilled
O000490,2024-03-16,P010,S001,W002,R002,3,687,Fulfilled
O000491,2023-12-26,P004,S008,W002,R002,9,2241,Fulfilled
O000492,2025-11-24,P004,S005,W005,R005,4,996,Fulfilled
O000493,2023-04-15,P003,S001,W001,R005,6,3294,Fulfilled
O000494,2023-06-26,P024,S005,W003,R003,2,198,Fulfilled
O000495,2025-05-21,P004,S001,W004,R004,1,249,Fulfilled
O000496,2024-03-29,P024,S006,W002,R004,2,198,Fulfilled
O000497,2023-12-18,P025,S010,W005,R001,4,156,Fulfilled
O000498,2023-12-23,P022,S005,W002,R003,8,632,Fulfilled
O000499,2023-05-08,P023,S002,W001,R001,3,147,Fulfilled
O000500,2023-09-05,P009,S009,W004,R002,2,1598,Fulfilled
O000501,2025-11-05,P019,S007,W002,R003,4,316,Fulfilled
O000502,2025-02-09,P002,S006,W003,R002,4,2796,Fulfilled
O000503,2024-11-25,P010,S005,W001,R003,3,687,Pending
O000504,2023-11-13,P022,S003,W002,R001,3,237,Fulfilled
O000505,2025-02-25,P009,S010,W004,R004,3,2397,Fulfilled
O000506,2025-07-07,P004,S006,W004,R004,7,1743,Fulfilled
O000507,2024-10-16,P015,S003,W003,R003,4,1396,Fulfilled
O000508,2024-09-26,P022,S008,W002,R004,2,158,Fulfilled
O000509,2025-07-11,P013,S003,W003,R001,7,973,Fulfilled
O000510,2024-03-20,P015,S008,W005,R005,3,1047,Delayed
O000511,2025-02-26,P001,S001,W003,R005,4,3556,Fulfilled
O000512,2025-08-26,P003,S006,W001,R004,1,549,Delayed
O000513,2025-12-03,P025,S008,W002,R002,3,117,Fulfilled
O000514,2023-05-10,P024,S010,W001,R003,3,297,Pending
O000515,2024-12-17,P015,S006,W005,R002,1,349,Fulfilled
O000516,2024-05-22,P023,S009,W004,R005,3,147,Fulfilled
O000517,2023-06-27,P019,S001,W002,R002,2,158,Fulfilled
O000518,2025-02-20,P021,S008,W005,R004,7,413,Fulfilled
O000519,2023-05-04,P001,S001,W001,R001,3,2667,Fulfilled
O000520,2024-08-01,P008,S003,W001,R005,2,498,Fulfilled
O000521,2025-02-21,P004,S005,W004,R004,2,498,Fulfilled
O000522,2023-03-24,P020,S008,W005,R005,2,238,Fulfilled
O000523,2025-08-05,P023,S005,W002,R002,1,49,Fulfilled
O000524,2025-12-20,P015,S003,W004,R002,1,349,Fulfilled
O000525,2024-07-13,P020,S004,W001,R003,3,357,Fulfilled
O000526,2025-10-29,P004,S003,W003,R001,1,249,Fulfilled
O000527,2025-06-01,P012,S009,W005,R003,3,747,Fulfilled
O000528,2025-04-04,P023,S004,W004,R003,4,196,Fulfilled
O000529,2024-05-21,P021,S010,W004,R001,1,59,Fulfilled
O000530,2025-07-07,P017,S005,W004,R004,4,356,Fulfilled
O000531,2025-06-28,P010,S001,W003,R001,5,1145,Fulfilled
O000532,2025-08-10,P008,S002,W003,R002,3,747,Fulfilled
O000533,2024-05-25,P009,S003,W003,R001,3,2397,Fulfilled
O000534,2025-08-23,P020,S009,W002,R003,5,595,Fulfilled
O000535,2024-04-28,P007,S003,W003,R005,1,179,Fulfilled
O000536,2024-08-05,P001,S005,W002,R004,3,2667,Fulfilled
O000537,2023-10-23,P011,S004,W004,R005,2,338,Fulfilled
O000538,2023-12-20,P005,S003,W002,R005,10,3290,Fulfilled
O000539,2024-07-25,P004,S002,W005,R001,3,747,Fulfilled
O000540,2024-04-25,P006,S001,W003,R002,5,5995,Fulfilled
O000541,2024-05-08,P014,S007,W004,R005,3,567,Fulfilled
O000542,2025-06-06,P010,S002,W003,R002,6,1374,Fulfilled
O000543,2025-12-05,P007,S001,W004,R004,2,358,Fulfilled
O000544,2023-11-27,P024,S002,W004,R004,1,99,Fulfilled
O000545,2025-04-30,P013,S002,W001,R005,4,556,Fulfilled
O000546,2025-07-24,P017,S002,W005,R001,6,534,Fulfilled
O000547,2023-06-23,P009,S001,W005,R004,1,799,Fulfilled
O000548,2025-05-06,P003,S004,W001,R002,5,2745,Fulfilled
O000549,2023-12-04,P010,S005,W003,R001,1,229,Fulfilled
O000550,2025-07-12,P016,S010,W005,R001,3,897,Fulfilled
O000551,2024-04-17,P016,S001,W004,R005,5,1495,Fulfilled
O000552,2024-07-21,P008,S001,W002,R004,2,498,Fulfilled
O000553,2023-03-07,P015,S006,W002,R005,1,349,Fulfilled
O000554,2025-12-19,P001,S010,W003,R002,5,4445,Fulfilled
O000555,2025-02-18,P010,S002,W004,R005,3,687,Fulfilled
O000556,2024-06-29,P013,S007,W002,R004,3,417,Fulfilled
O000557,2025-03-20,P014,S002,W001,R001,4,756,Fulfilled
O000558,2023-10-10,P006,S010,W005,R003,2,2398,Fulfilled
O000559,2024-11-28,P024,S007,W005,R001,6,594,Fulfilled
O000560,2024-09-19,P016,S005,W005,R005,2,598,Fulfilled
O000561,2023-09-21,P008,S007,W002,R001,3,747,Fulfilled
O000562,2023-12-11,P024,S004,W002,R001,4,396,Fulfilled
O000563,2025-04-10,P005,S003,W003,R005,1,329,Fulfilled
O000564,2023-07-18,P025,S009,W005,R005,2,78,Fulfilled
O000565,2024-08-26,P019,S008,W002,R004,7,553,Fulfilled
O000566,2023-04-15,P013,S006,W004,R001,6,834,Fulfilled
O000567,2023-02-04,P006,S010,W003,R003,5,5995,Fulfilled
O000568,2023-06-22,P017,S003,W002,R004,2,178,Fulfilled
O000569,2025-10-24,P025,S006,W001,R005,4,156,Fulfilled
O000570,2023-06-15,P006,S007,W004,R003,3,3597,Fulfilled
O000571,2023-06-03,P018,S009,W001,R001,6,234,Fulfilled
O000572,2024-07-21,P024,S001,W003,R003,1,99,Fulfilled
O000573,2025-06-05,P007,S003,W005,R004,4,716,Fulfilled
O000574,2025-12-28,P007,S007,W005,R005,4,716,Fulfilled
O000575,2024-06-03,P004,S006,W001,R002,1,249,Fulfilled
O000576,2025-04-28,P001,S010,W005,R005,5,4445,Fulfilled
O000577,2024-05-30,P011,S004,W005,R003,2,338,Fulfilled
O000578,2023-11-06,P023,S009,W004,R001,4,196,Fulfilled
O000579,2024-05-25,P005,S005,W004,R002,1,329,Fulfilled
O000580,2024-07-02,P004,S009,W004,R001,3,747,Fulfilled
O000581,2023-11-15,P012,S002,W001,R002,2,498,Fulfilled
O000582,2025-02-27,P021,S005,W004,R003,7,413,Fulfilled
O000583,2025-10-05,P011,S009,W001,R005,1,169,Fulfilled
O000584,2025-06-29,P016,S001,W002,R002,1,299,Fulfilled
O000585,2025-01-04,P012,S002,W001,R001,7,1743,Delayed
O000586,2024-02-23,P002,S002,W003,R003,4,2796,Fulfilled
O000587,2023-03-17,P010,S010,W005,R001,1,229,Fulfilled
O000588,2023-04-03,P025,S008,W003,R001,1,39,Fulfilled
O000589,2023-03-21,P013,S002,W005,R003,2,278,Fulfilled
O000590,2023-05-12,P007,S002,W002,R003,5,895,Fulfilled
O000591,2024-12-22,P017,S010,W005,R005,1,89,Fulfilled
O000592,2025-06-15,P007,S005,W001,R005,1,179,Fulfilled
O000593,2024-12-04,P022,S004,W005,R005,7,553,Fulfilled
O000594,2024-10-22,P015,S007,W003,R005,1,349,Fulfilled
O000595,2025-03-28,P017,S009,W003,R002,1,89,Fulfilled
O000596,2025-06-09,P016,S002,W002,R005,2,598,Fulfilled
O000597,2024-01-12,P016,S004,W005,R002,4,1196,Fulfilled
O000598,2024-05-08,P009,S004,W001,R002,2,1598,Delayed
O000599,2025-05-28,P025,S001,W005,R003,2,78,Fulfilled
O000600,2024-02-11,P016,S001,W003,R003,3,897,Fulfilled
O000601,2025-02-26,P005,S004,W004,R002,5,1645,Fulfilled
O000602,2023-03-21,P017,S004,W001,R004,1,89,Fulfilled
O000603,2024-10-22,P004,S001,W005,R005,6,1494,Fulfilled
O000604,2024-08-02,P005,S009,W001,R005,1,329,Fulfilled
O000605,2023-06-18,P021,S001,W002,R002,4,236,Fulfilled
O000606,2025-03-26,P010,S008,W002,R004,2,458,Fulfilled
O000607,2025-02-13,P006,S003,W002,R002,1,1199,Fulfilled
O000608,2023-09-06,P016,S008,W003,R002,3,897,Fulfilled
O000609,2025-03-30,P021,S003,W001,R004,1,59,Fulfilled
O000610,2025-06-17,P018,S003,W003,R003,4,156,Delayed
O000611,2024-08-15,P012,S006,W004,R001,2,498,Fulfilled
O000612,2023-12-21,P006,S010,W001,R004,3,3597,Fulfilled
O000613,2023-01-21,P018,S001,W001,R005,2,78,Fulfilled
O000614,2023-04-09,P009,S005,W002,R005,4,3196,Fulfilled
O000615,2024-04-08,P024,S009,W005,R003,3,297,Fulfilled
O000616,2025-04-16,P001,S010,W002,R005,4,3556,Fulfilled
O000617,2024-12-05,P016,S008,W001,R001,4,1196,Fulfilled
O000618,2023-05-26,P009,S002,W004,R005,4,3196,Fulfilled
O000619,2023-10-22,P006,S001,W001,R002,2,2398,Fulfilled
O000620,2024-03-26,P016,S003,W005,R001,4,1196,Fulfilled
O000621,2025-06-10,P019,S003,W004,R004,3,237,Pending
O000622,2023-03-02,P020,S010,W002,R001,4,476,Delayed
O000623,2024-08-02,P009,S005,W001,R005,2,1598,Pending
O000624,2025-11-02,P009,S007,W005,R001,1,799,Fulfilled
O000625,2023-10-27,P016,S003,W004,R002,1,299,Fulfilled
O000626,2025-07-13,P015,S001,W005,R003,2,698,Fulfilled
O000627,2024-08-14,P015,S009,W002,R003,3,1047,Fulfilled
O000628,2024-06-14,P020,S007,W001,R001,3,357,Fulfilled
O000629,2025-02-11,P022,S002,W004,R003,4,316,Fulfilled
O000630,2023-12-15,P015,S009,W002,R004,2,698,Fulfilled
O000631,2023-08-03,P017,S002,W002,R003,4,356,Pending
O000632,2025-12-13,P001,S004,W005,R001,7,6223,Fulfilled
O000633,2023-04-28,P005,S008,W001,R004,5,1645,Fulfilled
O000634,2025-01-08,P003,S002,W001,R004,2,1098,Fulfilled
O000635,2023-12-14,P020,S010,W002,R004,2,238,Fulfilled
O000636,2023-07-16,P014,S002,W004,R005,3,567,Fulfilled
O000637,2024-08-06,P002,S006,W001,R001,1,699,Fulfilled
O000638,2023-03-24,P012,S004,W003,R002,6,1494,Fulfilled
O000639,2025-08-22,P002,S003,W005,R002,2,1398,Fulfilled
O000640,2025-10-14,P005,S004,W003,R003,4,1316,Fulfilled
O000641,2025-04-02,P009,S004,W001,R003,3,2397,Fulfilled
O000642,2023-12-20,P007,S009,W003,R002,5,895,Fulfilled
O000643,2025-03-13,P003,S009,W004,R005,1,549,Fulfilled
O000644,2025-05-11,P021,S010,W004,R005,4,236,Fulfilled
O000645,2024-02-14,P001,S004,W002,R003,3,2667,Fulfilled
O000646,2023-04-03,P023,S009,W001,R001,4,196,Fulfilled
O000647,2024-11-11,P017,S008,W005,R001,2,178,Fulfilled
O000648,2023-06-29,P015,S007,W005,R001,4,1396,Fulfilled
O000649,2024-08-03,P002,S008,W002,R003,1,699,Fulfilled
O000650,2023-11-20,P014,S003,W003,R001,1,189,Fulfilled
O000651,2025-07-07,P019,S002,W002,R003,1,79,Fulfilled
O000652,2025-09-25,P009,S002,W003,R001,6,4794,Fulfilled
O000653,2023-09-26,P014,S009,W005,R005,3,567,Fulfilled
O000654,2023-01-19,P007,S001,W002,R005,1,179,Fulfilled
O000655,2025-08-11,P005,S006,W002,R001,2,658,Fulfilled
O000656,2023-01-01,P021,S009,W001,R003,3,177,Fulfilled
O000657,2023-02-17,P002,S010,W001,R004,2,1398,Fulfilled
O000658,2023-12-08,P014,S008,W003,R005,5,945,Fulfilled
O000659,2024-03-11,P016,S002,W003,R002,2,598,Fulfilled
O000660,2023-12-20,P004,S007,W002,R002,9,2241,Fulfilled
O000661,2024-12-30,P002,S001,W003,R005,9,6291,Delayed
O000662,2023-09-08,P020,S010,W004,R003,3,357,Fulfilled
O000663,2023-12-12,P022,S010,W004,R002,7,553,Fulfilled
O000664,2025-04-01,P015,S005,W005,R005,1,349,Fulfilled
O000665,2023-09-10,P011,S006,W001,R002,4,676,Fulfilled
O000666,2025-03-19,P021,S006,W005,R003,1,59,Fulfilled
O000667,2025-10-26,P001,S001,W005,R003,3,2667,Delayed
O000668,2025-05-16,P016,S001,W005,R002,5,1495,Fulfilled
O000669,2024-12-18,P019,S001,W002,R004,4,316,Fulfilled
O000670,2025-11-10,P024,S008,W003,R005,4,396,Fulfilled
O000671,2024-07-20,P020,S004,W003,R003,2,238,Fulfilled
O000672,2024-07-22,P021,S004,W004,R001,4,236,Fulfilled
O000673,2024-01-20,P013,S009,W001,R003,2,278,Fulfilled
O000674,2023-12-06,P007,S006,W002,R003,2,358,Fulfilled
O000675,2023-09-11,P005,S007,W004,R002,4,1316,Delayed
O000676,2023-10-08,P015,S002,W001,R002,3,1047,Fulfilled
O000677,2023-10-03,P002,S003,W004,R002,2,1398,Delayed
O000678,2024-06-29,P007,S007,W002,R005,4,716,Fulfilled
O000679,2025-10-16,P019,S010,W002,R003,4,316,Fulfilled
O000680,2025-05-06,P022,S010,W003,R003,1,79,Fulfilled
O000681,2024-04-27,P016,S007,W002,R005,1,299,Fulfilled
O000682,2023-11-24,P022,S010,W005,R002,5,395,Fulfilled
O000683,2024-08-14,P024,S002,W004,R002,1,99,Fulfilled
O000684,2025-04-30,P006,S005,W005,R001,2,2398,Fulfilled
O000685,2025-01-03,P019,S009,W005,R003,4,316,Fulfilled
O000686,2023-06-11,P019,S005,W003,R005,1,79,Fulfilled
O000687,2024-05-04,P008,S005,W005,R004,6,1494,Fulfilled
O000688,2025-07-01,P012,S006,W004,R005,4,996,Fulfilled
O000689,2024-12-16,P007,S002,W002,R005,1,179,Fulfilled
O000690,2023-03-19,P024,S005,W003,R005,2,198,Fulfilled
O000691,2025-09-12,P003,S006,W004,R001,3,1647,Fulfilled
O000692,2023-01-16,P018,S003,W005,R004,4,156,Fulfilled
O000693,2025-01-13,P019,S006,W005,R004,4,316,Fulfilled
O000694,2024-03-13,P023,S008,W004,R003,1,49,Fulfilled
O000695,2023-01-13,P010,S010,W005,R002,3,687,Fulfilled
O000696,2023-03-12,P020,S006,W004,R004,3,357,Fulfilled
O000697,2025-01-08,P014,S005,W003,R001,1,189,Fulfilled
O000698,2024-05-26,P003,S004,W003,R003,2,1098,Fulfilled
O000699,2025-01-07,P015,S007,W001,R003,1,349,Fulfilled
O000700,2024-07-06,P020,S005,W004,R001,1,119,Fulfilled
O000701,2023-05-29,P011,S002,W004,R004,2,338,Fulfilled
O000702,2024-05-23,P021,S005,W003,R001,2,118,Fulfilled
O000703,2023-07-28,P017,S001,W003,R003,1,89,Fulfilled
O000704,2024-04-05,P004,S003,W003,R003,4,996,Fulfilled
O000705,2025-02-08,P006,S003,W002,R002,3,3597,Fulfilled
O000706,2025-08-06,P022,S007,W003,R004,2,158,Fulfilled
O000707,2024-12-19,P008,S007,W005,R005,5,1245,Fulfilled
O000708,2025-02-20,P002,S008,W005,R005,2,1398,Fulfilled
O000709,2024-08-21,P020,S004,W001,R003,3,357,Fulfilled
O000710,2025-03-27,P011,S010,W005,R005,3,507,Fulfilled
O000711,2024-08-01,P005,S006,W001,R003,3,987,Fulfilled
O000712,2024-02-20,P007,S007,W004,R005,2,358,Fulfilled
O000713,2023-05-05,P005,S008,W002,R003,3,987,Fulfilled
O000714,2024-11-05,P024,S004,W004,R001,4,396,Delayed
O000715,2024-05-26,P010,S009,W001,R005,4,916,Fulfilled
O000716,2024-11-14,P013,S004,W003,R005,2,278,Fulfilled
O000717,2025-12-13,P009,S004,W004,R001,3,2397,Fulfilled
O000718,2024-05-08,P004,S007,W004,R003,4,996,Pending
O000719,2025-03-09,P013,S003,W002,R001,3,417,Fulfilled
O000720,2024-06-20,P020,S010,W002,R002,1,119,Fulfilled
O000721,2023-09-08,P010,S007,W002,R001,2,458,Fulfilled
O000722,2025-05-07,P009,S006,W001,R005,6,4794,Fulfilled
O000723,2025-10-28,P018,S006,W004,R003,3,117,Fulfilled
O000724,2023-12-27,P009,S002,W005,R005,7,5593,Fulfilled
O000725,2023-04-18,P009,S005,W004,R002,1,799,Fulfilled
O000726,2024-06-03,P003,S005,W003,R005,5,2745,Fulfilled
O000727,2023-02-20,P022,S007,W001,R001,7,553,Fulfilled
O000728,2024-10-26,P019,S009,W003,R005,6,474,Fulfilled
O000729,2025-07-30,P004,S004,W001,R001,4,996,Delayed
O000730,2023-10-12,P019,S002,W003,R002,1,79,Fulfilled
O000731,2024-06-21,P017,S010,W001,R004,5,445,Fulfilled
O000732,2023-05-23,P009,S006,W005,R003,5,3995,Fulfilled
O000733,2023-06-13,P023,S004,W004,R003,3,147,Fulfilled
O000734,2023-04-01,P017,S003,W003,R003,2,178,Fulfilled
O000735,2023-03-03,P013,S010,W003,R005,4,556,Fulfilled
O000736,2025-06-25,P001,S002,W003,R003,6,5334,Fulfilled
O000737,2024-04-25,P013,S001,W005,R002,3,417,Fulfilled
O000738,2024-08-21,P019,S001,W005,R001,2,158,Fulfilled
O000739,2024-04-15,P023,S003,W002,R001,3,147,Fulfilled
O000740,2024-08-25,P008,S007,W001,R004,7,1743,Fulfilled
O000741,2024-07-02,P008,S002,W002,R001,2,498,Fulfilled
O000742,2023-02-23,P013,S002,W002,R001,7,973,Fulfilled
O000743,2025-04-25,P020,S005,W001,R001,1,119,Fulfilled
O000744,2023-08-20,P006,S005,W003,R003,1,1199,Fulfilled
O000745,2024-01-21,P005,S002,W002,R004,5,1645,Fulfilled
O000746,2024-02-12,P006,S004,W002,R005,3,3597,Pending
O000747,2024-03-10,P002,S005,W003,R003,3,2097,Fulfilled
O000748,2023-10-27,P013,S006,W002,R001,2,278,Fulfilled
O000749,2023-11-13,P011,S005,W002,R001,1,169,Fulfilled
O000750,2024-10-04,P020,S005,W003,R005,2,238,Fulfilled
O000751,2024-07-06,P014,S009,W002,R001,1,189,Fulfilled
O000752,2025-02-15,P003,S008,W002,R005,2,1098,Fulfilled
O000753,2025-07-21,P010,S007,W003,R005,3,687,Fulfilled
O000754,2024-09-21,P005,S003,W003,R001,2,658,Fulfilled
O000755,2024-09-12,P006,S008,W001,R001,5,5995,Fulfilled
O000756,2024-10-12,P018,S002,W005,R004,3,117,Fulfilled
O000757,2025-02-27,P004,S006,W001,R002,1,249,Fulfilled
O000758,2025-01-11,P014,S010,W002,R003,5,945,Fulfilled
O000759,2025-01-08,P020,S010,W005,R001,3,357,Fulfilled
O000760,2023-04-26,P023,S003,W001,R005,1,49,Fulfilled
O000761,2024-03-01,P025,S004,W004,R005,3,117,Fulfilled
O000762,2025-07-20,P023,S003,W002,R004,1,49,Fulfilled
O000763,2023-02-15,P015,S009,W001,R005,3,1047,Fulfilled
O000764,2023-10-03,P007,S002,W004,R002,2,358,Fulfilled
O000765,2023-04-19,P022,S008,W003,R003,1,79,Fulfilled
O000766,2023-05-26,P007,S009,W004,R001,3,537,Fulfilled
O000767,2023-06-04,P004,S008,W004,R002,3,747,Fulfilled
O000768,2023-12-07,P003,S008,W002,R001,5,2745,Fulfilled
O000769,2023-05-30,P004,S004,W001,R004,1,249,Fulfilled
O000770,2025-03-27,P023,S007,W004,R001,5,245,Fulfilled
O000771,2023-05-01,P018,S009,W005,R004,2,78,Fulfilled
O000772,2024-05-03,P015,S010,W004,R003,3,1047,Fulfilled
O000773,2024-03-08,P001,S007,W004,R003,3,2667,Fulfilled
O000774,2024-11-10,P007,S001,W002,R004,4,716,Fulfilled
O000775,2023-07-02,P009,S007,W005,R003,5,3995,Fulfilled
O000776,2024-12-05,P023,S004,W004,R004,2,98,Fulfilled
O000777,2024-10-28,P015,S007,W003,R003,3,1047,Fulfilled
O000778,2024-03-15,P004,S008,W001,R002,1,249,Fulfilled
O000779,2024-11-19,P015,S006,W001,R003,1,349,Fulfilled
O000780,2024-07-29,P024,S009,W005,R003,2,198,Fulfilled
O000781,2024-11-04,P022,S005,W005,R004,2,158,Fulfilled
O000782,2024-03-17,P018,S002,W001,R005,2,78,Fulfilled
O000783,2023-03-11,P022,S002,W002,R004,3,237,Fulfilled
O000784,2025-05-16,P025,S005,W001,R004,9,351,Fulfilled
O000785,2025-07-15,P021,S004,W005,R005,3,177,Fulfilled
O000786,2023-08-30,P018,S005,W002,R002,1,39,Fulfilled
O000787,2024-02-25,P002,S004,W005,R001,6,4194,Pending
O000788,2024-09-07,P006,S003,W002,R003,5,5995,Delayed
O000789,2023-05-10,P009,S002,W002,R002,5,3995,Fulfilled
O000790,2023-07-04,P025,S007,W004,R003,3,117,Fulfilled
O000791,2023-02-01,P025,S004,W001,R003,8,312,Delayed
O000792,2024-09-12,P015,S006,W002,R002,6,2094,Fulfilled
O000793,2023-02-10,P014,S007,W005,R002,4,756,Fulfilled
O000794,2025-12-30,P010,S009,W005,R002,4,916,Fulfilled
O000795,2025-07-10,P001,S002,W003,R001,6,5334,Delayed
O000796,2023-10-23,P004,S004,W005,R004,1,249,Fulfilled
O000797,2023-09-20,P015,S002,W005,R005,1,349,Fulfilled
O000798,2023-01-29,P003,S009,W004,R002,2,1098,Fulfilled
O000799,2023-07-22,P007,S007,W001,R002,3,537,Fulfilled
O000800,2024-08-20,P008,S002,W002,R005,2,498,Fulfilled
O000801,2024-06-14,P014,S006,W001,R003,4,756,Fulfilled
O000802,2024-05-27,P019,S002,W003,R005,5,395,Fulfilled
